Date		Time		Step		Mass (g)	Uair (kPa)	Notes
7/24/2019	10:02:56 AM	small increment	0.410000	4.000000	
7/24/2019	10:03:06 AM	small increment	0.410000	4.000000	
7/24/2019	10:03:16 AM	small increment	0.410000	4.000000	
7/24/2019	10:03:26 AM	small increment	0.420000	4.000000	
7/24/2019	10:03:36 AM	small increment	0.420000	4.000000	
7/24/2019	10:03:46 AM	small increment	0.420000	4.000000	
7/24/2019	10:03:56 AM	small increment	0.420000	4.000000	
7/24/2019	10:04:06 AM	small increment	0.420000	4.000000	
7/24/2019	10:04:16 AM	small increment	0.420000	4.000000	
7/24/2019	10:04:26 AM	small increment	0.420000	4.000000	
7/24/2019	10:04:36 AM	small increment	0.420000	4.000000	
7/24/2019	10:04:46 AM	small increment	0.430000	4.000000	
7/24/2019	10:04:56 AM	small increment	0.430000	4.000000	
7/24/2019	10:05:06 AM	small increment	0.430000	4.000000	
7/24/2019	10:05:16 AM	small increment	0.430000	4.000000	
7/24/2019	10:05:26 AM	small increment	0.430000	4.000000	
7/24/2019	10:05:36 AM	small increment	0.430000	4.000000	
7/24/2019	10:05:46 AM	small increment	0.430000	4.000000	
7/24/2019	10:05:56 AM	small increment	0.430000	4.000000	
7/24/2019	10:06:06 AM	small increment	0.440000	4.000000	
7/24/2019	10:06:16 AM	small increment	0.440000	4.000000	
7/24/2019	10:06:26 AM	small increment	0.440000	4.000000	
7/24/2019	10:06:36 AM	small increment	0.440000	4.000000	
7/24/2019	10:06:46 AM	small increment	0.440000	4.000000	
7/24/2019	10:06:56 AM	small increment	0.440000	4.000000	
7/24/2019	10:07:06 AM	small increment	0.440000	4.000000	
7/24/2019	10:07:16 AM	small increment	0.450000	4.000000	
7/24/2019	10:07:26 AM	small increment	0.450000	4.000000	
7/24/2019	10:07:36 AM	small increment	0.450000	4.000000	
7/24/2019	10:07:46 AM	small increment	0.450000	4.000000	
7/24/2019	10:07:56 AM	small increment	0.450000	4.000000	
7/24/2019	10:08:06 AM	small increment	0.450000	4.000000	
7/24/2019	10:08:16 AM	small increment	0.450000	4.000000	
7/24/2019	10:08:26 AM	small increment	0.450000	4.000000	
7/24/2019	10:08:36 AM	small increment	0.450000	4.000000	
7/24/2019	10:08:46 AM	small increment	0.460000	4.000000	
7/24/2019	10:08:56 AM	small increment	0.460000	4.000000	
7/24/2019	10:09:06 AM	small increment	0.460000	4.000000	
7/24/2019	10:09:16 AM	small increment	0.460000	4.000000	
7/24/2019	10:09:26 AM	small increment	0.460000	4.000000	
7/24/2019	10:09:36 AM	small increment	0.460000	4.000000	
7/24/2019	10:09:46 AM	small increment	0.460000	4.000000	
7/24/2019	10:09:56 AM	small increment	0.460000	4.000000	
7/24/2019	10:10:07 AM	small increment	0.460000	4.000000	
7/24/2019	10:10:17 AM	small increment	0.460000	4.000000	
7/24/2019	10:10:27 AM	small increment	0.470000	4.000000	
7/24/2019	10:10:37 AM	small increment	0.470000	4.000000	
7/24/2019	10:10:47 AM	small increment	0.470000	4.000000	
7/24/2019	10:10:57 AM	small increment	0.470000	4.000000	
7/24/2019	10:11:07 AM	small increment	0.470000	4.000000	
7/24/2019	10:11:17 AM	small increment	0.470000	4.000000	
7/24/2019	10:11:27 AM	small increment	0.470000	4.000000	
7/24/2019	10:11:37 AM	small increment	0.470000	4.000000	
7/24/2019	10:11:47 AM	small increment	0.470000	4.000000	
7/24/2019	10:11:57 AM	small increment	0.480000	4.000000	
7/24/2019	10:12:07 AM	small increment	0.480000	4.000000	
7/24/2019	10:12:17 AM	small increment	0.480000	4.000000	
7/24/2019	10:12:27 AM	small increment	0.480000	4.000000	
7/24/2019	10:12:37 AM	small increment	0.480000	4.000000	
7/24/2019	10:12:47 AM	small increment	0.480000	4.000000	
7/24/2019	10:12:57 AM	small increment	0.480000	4.000000	
7/24/2019	10:13:07 AM	small increment	0.480000	4.000000	
7/24/2019	10:13:17 AM	small increment	0.480000	4.000000	
7/24/2019	10:13:27 AM	small increment	0.490000	4.000000	
7/24/2019	10:13:37 AM	small increment	0.490000	4.000000	
7/24/2019	10:13:47 AM	small increment	0.490000	4.000000	
7/24/2019	10:13:57 AM	small increment	0.490000	4.000000	
7/24/2019	10:14:07 AM	small increment	0.490000	4.000000	
7/24/2019	10:14:17 AM	small increment	0.490000	4.000000	
7/24/2019	10:14:27 AM	small increment	0.490000	4.000000	
7/24/2019	10:14:37 AM	small increment	0.490000	4.000000	
7/24/2019	10:14:47 AM	small increment	0.500000	4.000000	
7/24/2019	10:14:57 AM	small increment	0.500000	4.000000	
7/24/2019	10:15:07 AM	small increment	0.500000	4.000000	
7/24/2019	10:15:17 AM	small increment	0.500000	4.000000	
7/24/2019	10:15:27 AM	small increment	0.500000	4.000000	
7/24/2019	10:15:37 AM	small increment	0.500000	4.000000	
7/24/2019	10:15:47 AM	small increment	0.500000	4.000000	
7/24/2019	10:15:57 AM	small increment	0.500000	4.000000	
7/24/2019	10:16:07 AM	small increment	0.510000	4.000000	
7/24/2019	10:16:17 AM	small increment	0.510000	4.000000	
7/24/2019	10:16:27 AM	small increment	0.510000	4.000000	
7/24/2019	10:16:37 AM	small increment	0.510000	4.000000	
7/24/2019	10:16:47 AM	small increment	0.510000	4.000000	
7/24/2019	10:16:57 AM	small increment	0.510000	4.000000	
7/24/2019	10:17:07 AM	small increment	0.510000	4.000000	
7/24/2019	10:17:17 AM	small increment	0.510000	4.000000	
7/24/2019	10:17:27 AM	small increment	0.520000	4.000000	
7/24/2019	10:17:37 AM	small increment	0.520000	4.000000	
7/24/2019	10:17:47 AM	small increment	0.520000	4.000000	
7/24/2019	10:17:57 AM	small increment	0.520000	4.000000	
7/24/2019	10:18:07 AM	small increment	0.520000	4.000000	
7/24/2019	10:18:17 AM	small increment	0.520000	4.000000	
7/24/2019	10:18:27 AM	small increment	0.520000	4.000000	
7/24/2019	10:18:37 AM	small increment	0.520000	4.000000	
7/24/2019	10:18:47 AM	small increment	0.520000	4.000000	
