StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
       14,      01,   197602,    .25,   39.7,   -.55,   1.07,   -.96,    .11,      0,    708,   -.56,   -.67,  -1.28,   -.41,    .54,     .6,   -.31,   24.2,   55.2,
       14,      09,   197602,     .5,     47,  -2.36,  -2.36,  -2.59,  -2.36,     10,    514,  -1.01,  -2.29,  -1.49,  -1.54,  -1.01,   -.82,    .36,   32.4,   61.6,
       14,      04,   197602,    .34,   41.1,   -.75,   -.75,   -.92,   -.75,      0,    669,   -.25,   -.93,  -1.44,   -.57,   -.37,   -.03,   -.99,   24.4,   57.8,
       14,      06,   197602,    .45,   44.4,  -2.25,  -2.25,  -2.27,  -2.25,      9,    585,  -1.04,   -1.5,  -1.27,  -1.09,   -.75,    -.8,   -.52,   30.1,   58.6,
       14,      02,   197602,    .57,   41.1,   -.73,   -.73,   -.99,   -.73,      7,    677,   -.27,    -.9,  -1.06,   -.53,   -.28,   -.19,   -1.2,   25.4,   56.9,
       14,      05,   197602,     .4,   43.6,    -.9,    -.9,   -1.5,    -.9,      9,    608,   -.65,  -1.21,  -1.19,   -.67,    -.4,   -.35,   -.61,   27.9,   59.4,
       14,      03,   197602,    .81,   41.8,   -.59,   -.59,   -.86,   -.59,      8,    657,   -.22,   -.75,   -.66,    .02,   -.43,   -.33,   -.91,   27.8,   55.8,
       14,      07,   197602,    .21,   43.4,  -1.84,  -1.84,  -1.36,  -1.66,      0,    605,   -.62,  -1.37,   -1.5,  -1.31,  -1.23,   -.79,  -1.22,     26,   60.8,
       14,      02,   197603,      2,   41.4,    .06,    .06,    .18,   -.59,      0,    732,    .64,    .37,    .08,    .06,    -.9,   -.07,  -1.01,   28.2,   54.5,
       14,      04,   197603,    .53,   41.5,  -1.05,  -1.05,  -1.13,  -1.05,      0,    729,    -.4,   -.59,    -.9,    -.3,  -1.28,   -.06,  -1.07,     26,   56.9,
       14,      07,   197603,    .51,     44,  -2.04,  -2.04,  -1.18,  -2.04,      0,    651,   -.37,   -.77,  -1.12,   -.65,  -1.81,   -.82,  -1.37,   28.4,   59.5,
       14,      03,   197603,   2.22,     43,   -.55,   -.55,   -.05,   -.55,      0,    682,     .3,    .05,   -.24,   -.04,   -.65,   -.24,   -.79,   31.6,   54.5,
       14,      06,   197603,   1.73,   45.4,   -2.5,   -2.5,  -1.43,   -2.5,      8,    616,   -.31,   -.86,  -1.17,  -1.02,  -1.43,   -.87,   -.57,   33.2,   57.6,
       14,      09,   197603,   2.56,   48.5,   -2.4,   -2.4,   -.86,   -2.4,     11,    522,    .19,   -.39,   -.95,  -1.09,  -1.36,   -.92,    .07,   35.6,   61.4,
       14,      08,   197603,   1.12,   45.9,  -1.81,  -1.81,  -1.18,  -1.81,      7,    599,   -.21,   -.69,  -1.09,   -.72,  -1.83,   -.84,   -.54,   31.9,   59.8,
       14,      01,   197603,    .68,   39.9,   -.78,    .67,   -.87,   -.64,      0,    778,   -.31,   -.64,   -.65,   -.18,   -.68,    .61,   -.35,   25.3,   54.4,
       14,      05,   197603,   1.32,   43.6,  -1.09,  -1.09,   -.85,  -1.09,      0,    663,    .01,   -.38,   -.74,   -.42,  -1.22,   -.36,   -.63,   30.5,   56.8,
       14,      09,   197604,   5.03,     58,    .35,  -1.81,   1.04,  -1.29,     20,    230,    .83,    .67,     .3,   -.16,   -.46,   -.51,    .29,   46.2,   69.8,
       14,      08,   197604,   6.27,     57,    1.4,    1.4,   4.21,    1.4,     18,    258,   2.11,   1.36,   1.09,   1.12,   -.16,    .01,   -.16,   44.8,   69.3,
       14,      04,   197604,   2.85,   53.7,    .52,    .52,   1.55,    .52,      7,    346,    .98,    .48,    .33,    .76,   -.46,    .26,   -.89,   40.6,   66.8,
       14,      01,   197604,   2.71,   52.2,   -.28,   1.02,   1.26,    .23,      0,    389,    .69,    .31,    .11,    .76,   -.28,    .84,   -.32,   39.4,   64.8,
       14,      02,   197604,   4.56,   54.7,      1,      1,   2.84,      1,     10,    319,   1.65,   1.45,   1.26,   1.44,    .37,    .28,   -.79,   42.8,   66.5,
       14,      07,   197604,   4.85,   56.1,   1.37,   1.37,    4.1,   1.37,     14,    281,   2.02,   1.44,   1.23,   1.27,    -.1,    .02,   -.72,     43,   69.2,
       14,      05,   197604,   5.94,   55.9,   1.41,   1.41,   4.22,   1.41,     13,    286,   2.15,   1.47,   1.21,   1.35,    .53,    .29,   -.32,     44,   67.8,
       14,      06,   197604,    4.9,   56.6,   -1.9,   -1.9,   1.03,  -1.39,     15,    267,    .97,    .58,    .22,    .19,   -.32,   -.53,    -.4,     45,   68.1,
       14,      03,   197604,   5.65,     56,   1.02,   1.02,   3.05,   1.02,     13,    283,   1.51,   1.26,   1.11,   1.33,    .47,    .15,   -.54,   44.6,   67.4,
       14,      03,   197605,   4.13,     60,   1.06,   1.06,    .44,   1.06,     41,    196,   -.04,     .8,    .78,    .47,    .49,    .02,   -.55,   48.1,     72,
       14,      09,   197605,   3.71,   61.2,    .18,  -1.75,   -.38,  -1.34,     41,    159,   -.46,    .11,    .09,   -.51,  -1.12,   -.84,    .19,   49.9,   72.6,
       14,      08,   197605,   3.74,   60.7,   1.56,   1.56,    .91,   1.56,     40,    173,    .09,   1.38,   1.01,    .46,   -.17,   -.28,      0,     49,   72.3,
       14,      06,   197605,    4.6,   60.3,   -1.5,   -1.5,    .61,   -.68,     40,    186,    .08,    .55,    .36,   -.18,   -.59,   -.51,   -.38,     49,   71.6,
       14,      02,   197605,   2.26,   59.6,   -.26,   -.26,   -.79,    .63,     39,    206,   -.84,     .3,    .45,    .08,   -.05,   -.03,   -.79,   46.4,   72.8,
       14,      04,   197605,   1.85,   58.7,   -.36,   -.36,  -1.08,   -.36,     25,    220,   -.64,    .08,   -.19,    -.6,   -.57,   -.48,   -.78,   44.9,   72.4,
       14,      05,   197605,    3.6,   59.9,   1.55,   1.55,    .88,   1.55,     37,    195,    .03,   1.29,   1.03,    .56,    .31,    .19,   -.39,   47.9,   71.9,
       14,      01,   197605,   2.17,   58.1,   -.54,    .63,   -.85,   -.46,     25,    238,   -.49,   -.04,   -.21,   -.58,   -.54,    .26,   -.18,   44.3,   71.8,
       14,      07,   197605,   2.93,   59.8,   1.48,   1.48,    .75,   1.48,     31,    192,    .26,   1.52,   1.17,    .65,    .13,   -.34,   -.48,   47.1,   72.6,
       14,      01,   197606,    .66,   70.8,  -1.55,  -1.55,  -3.19,  -1.55,    206,     32,  -1.86,  -1.74,  -1.08,  -1.31,  -1.03,  -1.28,    -.9,   55.1,   86.5,
       14,      04,   197606,     .7,     72,   -1.4,   -1.4,  -3.22,   -1.4,    234,     24,  -1.94,  -1.84,   -.96,  -1.26,  -1.01,   -1.6,  -1.23,   56.1,     88,
       14,      02,   197606,   2.31,   72.7,   -.65,   -.65,  -1.24,   -.65,    252,     21,   -.91,  -1.31,   -.34,   -.35,   -.33,   -.93,   -.86,   58.5,   86.8,
       14,      08,   197606,    1.7,   74.3,   -.43,    .97,  -1.29,    .22,    290,     11,  -1.24,   -.79,    .48,   -.07,    -.2,  -1.11,   -.19,   60.3,   88.4,
       14,      06,   197606,   3.81,   71.9,  -1.61,  -1.61,   -.79,  -1.08,    224,     17,   -.52,   -.35,    .07,   -.41,   -.56,  -1.03,   -.37,   60.3,   83.5,
       14,      05,   197606,   2.06,   73.3,   -.39,      1,  -1.18,    .31,    266,     17,  -1.11,   -.82,    .39,   -.04,   -.07,   -.68,   -.51,   59.8,   86.9,
       14,      03,   197606,   3.54,   71.9,   -.33,    .62,   -.99,   -.18,    226,     19,   -.58,   -.52,    .25,    .07,    .08,   -.39,   -.59,   59.6,   84.2,
       14,      09,   197606,   4.61,   72.2,    .22,  -1.52,    .16,   -.99,    230,     14,   -.08,    -.4,   -.04,   -.47,   -.71,  -1.06,     .2,   60.4,     84,
       14,      07,   197606,    .61,   73.8,   -.74,    .59,  -2.21,   -.68,    278,     14,   -1.8,   -.98,    .44,   -.08,   -.16,  -1.07,   -.81,     58,   89.6,
       14,      08,   197607,   3.12,     79,   -.24,   1.02,    .45,    .46,    434,      0,    .01,   -.85,   -.69,    .04,    .24,   -.66,    .12,   66.1,   91.8,
       14,      07,   197607,   1.43,     78,  -1.18,  -1.18,  -1.55,  -1.18,    403,      0,  -1.08,  -1.98,  -1.35,   -.44,   -.17,  -1.01,   -.76,   63.8,   92.2,
       14,      05,   197607,   2.59,   79.2,   -.44,    .81,   -.27,   -.06,    440,      0,   -.26,   -.95,   -.83,   -.07,    .18,   -.22,   -.17,   66.5,   91.9,
       14,      02,   197607,   2.09,   78.9,   -.91,   -.91,     -1,   -.91,    431,      0,   -.62,  -1.13,  -1.38,   -.49,   -.17,   -.67,   -.54,   65.9,   91.9,
       14,      03,   197607,   2.14,   78.1,   -.64,   -.64,  -1.04,   -.64,    410,      0,   -.67,   -.93,   -.84,   -.18,    .15,   -.23,   -.42,   66.3,   89.8,
       14,      04,   197607,   2.34,   77.3,  -1.63,  -1.63,  -1.13,  -1.63,    381,      0,   -.31,   -1.5,  -1.56,  -1.16,    -.7,  -1.41,   -.89,   63.1,   91.5,
       14,      06,   197607,   1.91,   78.2,  -1.82,  -1.82,  -1.13,  -1.67,    413,      0,    -.8,   -.91,   -.76,   -.62,   -.56,   -.78,   -.22,   66.7,   89.8,
       14,      01,   197607,   1.78,   77.5,  -2.07,  -2.07,  -2.04,  -2.07,    388,      0,   -.93,  -2.19,  -1.85,  -1.47,   -.93,  -1.43,   -.79,   63.3,   91.7,
       14,      09,   197607,    6.8,   77.8,   1.22,   1.22,   3.08,   1.22,    397,      0,   1.27,    .75,    .29,    .29,      0,   -.26,    .76,   66.4,   89.2,
       14,      05,   197608,     .6,   79.2,  -1.42,  -1.42,  -3.06,  -1.42,    440,      0,  -2.06,  -1.52,  -1.85,   -.54,   -.78,    -.8,   -.56,   64.9,   93.6,
       14,      04,   197608,    .75,   76.4,  -2.54,  -2.54,  -3.23,  -2.54,    357,      0,  -2.06,  -1.38,  -2.36,  -1.58,  -1.85,  -1.63,  -1.09,   60.8,     92,
       14,      08,   197608,    .78,   79.6,   -.95,   -.95,  -2.22,   -.95,    453,      0,  -1.69,   -.98,  -1.44,   -.37,   -.68,     -1,   -.56,     65,   94.1,
       14,      01,   197608,    .68,   76.1,  -3.03,  -3.03,  -3.54,  -3.03,    349,      0,  -2.29,  -1.95,  -3.09,   -1.9,  -2.09,  -1.83,   -.99,   60.4,   91.8,
       14,      07,   197608,   1.46,   77.1,   -1.6,   -1.6,  -1.64,   -1.6,    375,      0,    -.9,  -1.36,  -2.15,    -.6,    -.9,  -1.13,  -1.11,   61.7,   92.5,
       14,      02,   197608,    .81,   78.1,   -1.9,   -1.9,  -3.23,   -1.9,    411,      0,  -1.83,  -1.61,  -1.97,   -.97,  -1.18,  -1.13,   -.83,   63.3,   92.8,
       14,      03,   197608,   1.01,   76.8,  -1.61,  -1.61,   -3.1,  -1.61,    372,      6,  -1.91,  -1.66,  -1.65,   -.73,   -.85,   -.62,   -.65,   63.3,   90.2,
       14,      09,   197608,    2.4,   76.9,   1.21,   1.21,    .35,   1.21,    376,      7,    -.5,    .63,    .36,    .23,   -.16,   -.64,    .33,     64,   89.8,
       14,      06,   197608,   1.24,   77.4,  -2.56,  -2.56,   -2.8,  -2.56,    391,      6,  -1.46,  -1.58,  -1.51,   -.95,  -1.17,  -1.33,   -.69,     64,   90.8,
       14,      01,   197609,   3.79,   65.1,   1.12,   -1.6,   3.37,   -.16,     98,     95,   1.62,    .19,   -.46,  -1.09,  -1.26,  -1.07,   -.43,   51.3,   78.9,
       14,      04,   197609,   4.55,   65.9,   1.71,   -.56,   5.14,   1.69,    109,     82,   2.28,    .79,    .31,   -.49,   -.73,   -.65,   -.39,     52,   79.8,
       14,      07,   197609,   2.82,   67.8,    -.8,    -.8,   1.93,    .27,    135,     51,    1.1,    .14,   -.56,   -.07,   -.43,   -.49,   -.75,   53.6,     82,
       14,      03,   197609,   2.22,     68,  -2.06,  -2.06,  -1.85,  -2.06,    147,     57,   -.74,  -1.84,  -1.85,  -1.03,  -1.06,   -.88,   -.51,   54.4,   81.5,
       14,      06,   197609,   1.53,   69.1,  -3.09,  -3.09,  -2.36,  -3.09,    170,     47,  -1.35,     -2,  -2.07,  -1.21,  -1.47,  -1.42,    -.8,   55.8,   82.3,
       14,      09,   197609,   2.07,   69.5,   -.36,    .73,  -1.08,   -.03,    180,     45,   -.79,  -1.05,      0,   -.11,   -.39,    -.6,    .08,   56.6,   82.3,
       14,      08,   197609,   3.21,   69.4,   -.71,   -.71,    .43,   -.71,    175,     43,    .48,   -.79,    -.6,   -.12,   -.45,   -.49,   -.35,     56,   82.7,
       14,      05,   197609,   2.79,   68.8,  -1.36,  -1.36,   -.25,  -1.36,    165,     51,    .17,  -1.29,   -1.2,   -.43,   -.64,   -.59,   -.29,   55.5,   82.1,
       14,      02,   197609,   3.15,   67.8,   -1.7,   -1.7,    .01,  -1.62,    146,     62,    .45,   -.98,  -1.15,   -.96,   -.91,   -.84,   -.46,   54.1,   81.5,
       14,      04,   197610,   1.19,   48.6,   2.04,   2.04,    1.5,   2.04,      0,    508,    .27,   1.61,    .62,   -.78,   -.64,   -.34,   -.54,   34.4,   62.8,
       14,      01,   197610,   1.07,   47.8,   1.24,   -1.2,    .69,    .48,      0,    533,    .12,   1.11,    .05,  -1.37,  -1.19,   -.78,   -.45,   33.6,     62,
       14,      02,   197610,   1.76,   49.9,  -1.39,  -1.39,     .4,  -1.05,      0,    468,    .13,    .32,   -.82,  -1.46,   -.79,   -.52,   -.52,     37,   62.7,
       14,      08,   197610,   1.68,   52.2,   -.65,   -.65,   -.05,   -.65,      0,    401,   -.12,    .14,   -.83,  -1.03,   -.45,   -.24,    -.5,   38.9,   65.4,
       14,      05,   197610,   2.39,   51.2,   -.92,   -.92,    .89,   -.34,      0,    428,    .45,    .32,   -.89,  -1.11,   -.47,   -.22,   -.45,   38.7,   63.6,
       14,      09,   197610,    3.3,   52.5,   -.06,    .92,     .8,    .59,      6,    393,    .23,   -.47,   -.74,   -.31,    -.2,   -.38,   -.08,     40,   65.1,
       14,      06,   197610,   3.02,   51.4,  -2.62,  -2.62,    .45,  -2.37,      0,    426,    .22,   -.76,  -1.62,  -1.41,  -1.26,  -1.13,  -1.02,   39.2,   63.6,
       14,      07,   197610,    .72,   50.2,    -.8,    -.8,   -.25,    .14,      0,    459,   -.33,    .43,   -.15,  -1.16,   -.47,   -.28,   -.87,   35.3,     65,
       14,      03,   197610,   1.65,   49.9,  -2.11,  -2.11,   -.78,  -2.11,      0,    468,   -.49,   -.94,  -2.04,  -1.72,  -1.09,   -.71,   -.81,   37.3,   62.4,
       14,      07,   197611,     .1,   38.8,  -1.06,  -1.06,  -1.02,   -.57,      0,    786,   -.85,   -.88,    .07,  -1.48,   -.53,   -.81,   -.96,   22.7,     55,
       14,      04,   197611,    .19,   37.2,   -.18,   1.64,   -.55,   1.32,      0,    834,    -.6,   -.23,   1.34,   -.67,   -.71,   -.92,   -.62,   21.8,   52.6,
       14,      08,   197611,    .05,   38.7,  -1.06,  -1.06,  -1.43,  -1.06,      0,    789,  -1.26,   -.84,   -.41,  -1.36,   -.59,   -.83,   -.73,   24.6,   52.8,
       14,      01,   197611,     .3,   35.4,   -.18,  -1.26,   -.53,    .17,      0,    888,   -.42,    -.3,    .89,  -1.35,  -1.17,  -1.35,   -.54,     20,   50.8,
       14,      09,   197611,    .06,   38.7,   -.54,   -.54,  -1.48,   -.54,      0,    789,  -1.61,   -.71,  -1.14,   -.49,   -.39,   -.66,    -.5,   25.5,   51.9,
       14,      05,   197611,    .11,     37,  -1.26,  -1.26,  -1.29,  -1.26,      0,    840,  -1.15,    -.3,    -.2,  -1.48,   -.59,    -.8,   -.58,     23,   51.1,
       14,      02,   197611,     .1,   35.1,  -1.69,  -1.69,  -1.34,  -1.69,      0,    897,  -1.21,   -.61,   -.13,   -1.6,   -.93,   -1.1,   -.65,   20.1,   50.1,
       14,      06,   197611,     .2,   36.6,  -3.01,  -3.01,     -2,  -3.01,      0,    852,  -1.38,   -.62,  -1.38,  -1.94,  -1.37,  -1.54,  -1.24,   23.6,   49.7,
       14,      03,   197611,    .11,   34.9,  -2.65,  -2.65,  -2.26,  -2.65,      0,    903,  -1.56,  -1.38,  -1.63,  -2.38,  -1.29,  -1.39,   -.96,   21.4,   48.4,
       14,      07,   197612,    .01,   34.6,  -1.35,  -1.35,   -1.2,  -1.32,      0,    942,  -2.41,  -1.66,  -1.25,  -1.09,   -.54,   -.85,  -1.05,     18,   51.2,
       14,      08,   197612,    .02,   34.3,  -1.57,  -1.57,  -1.84,  -1.57,      0,    952,  -3.09,  -2.02,  -1.24,  -1.25,   -.67,   -.92,    -.9,     19,   49.5,
       14,      06,   197612,    .13,   30.7,  -3.48,  -3.48,  -2.33,  -3.48,      0,   1063,   -1.7,   -2.5,  -1.07,  -2.62,   -1.5,   -1.7,  -1.47,   17.1,   44.2,
       14,      01,   197612,    .01,   32.3,   -.57,  -1.54,  -1.23,   -.57,      0,   1014,  -2.41,  -1.39,   -.72,   -.79,  -1.25,  -1.37,   -.59,   17.7,   46.8,
       14,      05,   197612,    .01,   32.7,  -1.68,  -1.68,  -1.67,  -1.68,      0,   1001,  -2.87,  -1.96,   -.77,  -1.49,   -.73,   -.91,   -.73,     18,   47.4,
       14,      02,   197612,      0,   30.4,  -2.09,  -2.09,  -1.72,  -2.09,      0,   1073,  -1.83,  -2.13,  -1.06,  -1.59,  -1.24,  -1.18,   -.88,   15.3,   45.6,
       14,      03,   197612,    .07,   28.4,  -3.25,  -3.25,  -2.63,  -3.25,      0,   1135,  -1.78,   -2.5,  -1.88,  -3.09,  -1.57,  -1.58,  -1.15,   14.3,   42.4,
       14,      09,   197612,    .16,     33,   -.99,   -.99,  -1.52,   -.99,      0,    992,  -1.92,  -2.33,  -1.16,   -.69,   -.62,   -.82,   -.69,   19.1,   46.8,
       14,      04,   197612,    .01,   33.2,   -.51,   1.12,  -1.05,    .27,      0,    986,  -2.05,   -1.5,   -.63,   -.16,   -.74,   -.95,   -.73,   17.9,   48.6,
       14,      08,   197701,    .57,   23.6,  -1.69,  -1.69,   -.85,  -1.69,      0,   1283,    .06,  -1.09,   -1.8,  -1.54,  -1.38,   -.83,   -.94,   12.3,     35,
       14,      07,   197701,    .34,     24,  -1.33,  -1.33,   -.37,  -1.33,      0,   1271,    .04,   -.95,  -1.36,   -.77,  -1.44,   -.77,  -1.02,     11,     37,
       14,      09,   197701,    .81,   21.4,  -1.08,  -1.08,   -.57,  -1.08,      0,   1352,   -.17,  -1.59,  -2.82,  -1.74,    -.9,   -.72,   -.88,     11,   31.9,
       14,      03,   197701,    .96,     15,  -3.28,  -3.28,  -1.09,  -3.28,      0,   1550,    .41,   -.91,  -1.85,  -3.09,  -2.14,  -1.47,   -1.2,    4.2,   25.9,
       14,      05,   197701,    .76,     21,  -1.61,  -1.61,   -.29,  -1.61,      0,   1364,     .5,   -.72,  -1.45,   -1.6,  -1.46,   -.79,   -.73,   10.2,   31.8,
       14,      06,   197701,   1.06,   17.6,  -3.35,  -3.35,    -.7,  -3.35,      0,   1469,    .35,  -1.01,   -2.1,  -2.47,  -1.81,  -1.62,  -1.56,    7.6,   27.6,
       14,      04,   197701,    .51,   22.6,   -.41,   1.06,    .14,    .24,      0,   1314,    .63,   -.48,   -.96,     .2,   -.99,   -.84,   -.66,    9.7,   35.6,
       14,      02,   197701,     .7,   18.7,  -1.98,  -1.98,    -.3,  -1.98,      0,   1435,    .52,   -.66,  -1.43,  -1.46,  -1.79,  -1.07,   -.87,    7.2,   30.2,
       14,      01,   197701,     .3,   21.8,   -.69,  -1.56,   -.53,   -.76,      0,   1339,    .03,  -1.14,  -1.35,   -.44,  -1.59,  -1.37,   -.56,    8.6,   35.1,
       14,      04,   197702,    .03,   38.8,   -.87,   -.87,  -1.49,   -.87,      0,    734,  -1.65,   -.56,  -1.22,    .84,   -.93,   -.92,   -.73,   22.8,   54.8,
       14,      01,   197702,    .15,   37.2,  -1.06,  -1.84,  -1.34,  -1.37,      0,    778,   -.95,   -.88,  -1.67,    .37,  -1.61,  -1.39,   -.59,   21.3,   53.1,
       14,      07,   197702,    .07,   40.3,   -1.7,   -1.7,  -1.52,   -1.7,      0,    692,  -1.18,   -.87,  -1.42,   -.61,  -1.74,   -.81,  -1.11,   23.9,   56.7,
       14,      03,   197702,    .14,   34.8,  -3.81,  -3.81,   -2.6,  -3.81,      0,    846,  -1.78,   -.83,  -1.65,  -2.33,  -2.54,  -1.56,  -1.32,   21.6,   48.1,
       14,      05,   197702,    .09,     39,  -2.12,  -2.12,  -2.03,  -2.12,      0,    728,  -1.45,    -.7,  -1.32,   -.82,  -1.83,   -.86,   -.89,   24.2,   53.9,
       14,      08,   197702,     .2,   41.4,  -2.21,  -2.21,  -2.09,  -2.21,      0,    661,  -1.06,   -.82,  -1.42,  -1.04,  -1.66,   -.86,  -1.14,     26,   56.8,
       14,      06,   197702,    .41,   37.4,  -3.66,  -3.66,  -1.96,  -3.66,      0,    773,  -1.13,   -.58,  -1.47,  -1.83,  -2.21,  -1.64,  -1.64,   24.5,   50.3,
       14,      09,   197702,   1.08,   39.9,  -1.16,  -1.16,   -.57,  -1.16,      0,    703,   -.17,   -.41,  -1.36,  -1.57,   -.82,   -.66,     -1,   26.1,   53.8,
       14,      02,   197702,    .07,   36.7,  -2.47,  -2.47,  -2.08,  -2.47,      0,    792,  -1.55,   -.77,  -1.41,   -.74,  -1.98,  -1.18,  -1.04,   21.2,   52.2,
       14,      03,   197703,   2.35,   47.2,  -3.96,  -3.96,  -1.65,  -3.96,     13,    565,    .39,   -.33,   -.19,  -1.58,  -2.74,  -1.54,  -1.21,   35.2,   59.2,
       14,      06,   197703,   2.53,   47.9,  -3.61,  -3.61,   -.96,  -3.61,     12,    542,    .34,   -.28,   -.21,  -1.06,  -2.44,  -1.53,  -1.57,   35.8,     60,
